start_date,bank_names,no_atms_on_site,no_atms_off_site,no_pos_on_line,no_pos_off_line,no_credit_cards,no_credit_card_atm_txn,no_credit_card_pos_txn,no_credit_card_atm_txn_value_in_mn,no_credit_card_pos_txn_value_in_mn,no_debit_cards,no_debit_card_atm_txn,no_debit_card_pos_txn,no_debit_card_atm_txn_value_in_mn,no_debit_card_pos_txn_value_in_mn,bank_type,bank_name_published
2020-02-01,ANDHRA BANK,3024.0,769.0,13597.0,0.0,304310.0,8679.0,553227.0,41.74017164,1338.15338066,13075284.0,11574028.0,7012218.0,48626.80972081,9425.96816773,Public Sector Banks,ANDHRA BANK
2020-02-01,BANK OF BARODA,9349.0,3844.0,60195.0,0.0,458202.0,14580.0,1093438.0,62.0357,2356.2546300000004,53624770.0,29829148.0,22875640.0,124464.91220385002,28721.618117,Public Sector Banks,BANK OF BARODA
2020-02-01,BANK OF INDIA,2408.0,3342.0,48552.0,0.0,166498.0,15421.0,414772.0,87.76803573,911.21508463,39598183.0,20156507.0,11261304.0,72338.40147028,11949.089241,Public Sector Banks,BANK OF INDIA
2020-02-01,BANK OF MAHARASHTRA,1382.0,545.0,2501.0,0.0,0.0,0.0,0.0,0.0,0.0,7539193.0,7986209.0,5224681.0,29341.82368227,5476.7734,Public Sector Banks,BANK OF MAHARASHTRA
2020-02-01,CANARA BANK,4751.0,4069.0,24670.0,0.0,523750.0,54360.0,821547.0,260.20345291,1886.4716816600005,23769753.0,24926270.0,13952663.0,113201.25623123,17711.29466135,Public Sector Banks,CANARA BANK
2020-02-01,CENTRAL BANK OF INDIA,2761.0,889.0,3566.0,0.0,88296.0,1500.0,131454.0,7.06217522,277.08032292,23974333.0,12109219.0,6511575.0,50106.4517753,8646.84244,Public Sector Banks,CENTRAL BANK OF INDIA
2020-02-01,CORPORATION BANK,2462.0,427.0,309349.0,0.0,114177.0,1597.0,151590.0,8.17267941,359.7845312300001,8055999.0,6998511.0,4443044.0,28862.662401990005,5281.27828503,Public Sector Banks,CORPORATION BANK
2020-02-01,INDIAN BANK,3332.0,700.0,10611.0,0.0,102857.0,4030.0,170605.0,25.618401,394.811744,14585589.0,23375038.0,7757760.0,72261.56203680001,9542.34277317,Public Sector Banks,INDIAN BANK
2020-02-01,INDIAN OVERSEAS BANK,2676.0,348.0,19750.0,0.0,60116.0,1487.0,92306.0,6.000260000000001,173.316015,17211040.0,13257767.0,5271474.0,52083.02480000001,6769.855507,Public Sector Banks,INDIAN OVERSEAS BANK
2020-02-01,ORIENTAL BANK OF COMMERCE,2337.0,266.0,9957.0,0.0,0.0,0.0,0.0,0.0,0.0,11526734.0,5493421.0,3946117.0,24079.879916,4707.087643,Public Sector Banks,ORIENTAL BANK OF COMMERCE
2020-02-01,PUNJAB AND SIND BANK,1021.0,31.0,900.0,0.0,0.0,0.0,0.0,0.0,0.0,2717347.0,1582215.0,946611.0,6724.393,1343.6338924800002,Public Sector Banks,PUNJAB AND SIND BANK
2020-02-01,PUNJAB NATIONAL BANK,5426.0,3731.0,79467.0,0.0,345980.0,3996.0,604968.0,10.92750275,1268.00707605,24148858.0,25404744.0,14697291.0,116701.08634626,21169.91206028,Public Sector Banks,PUNJAB NATIONAL BANK
2020-02-01,STATE BANK OF INDIA,25650.0,32977.0,672360.0,0.0,10458089.0,140256.0,34830409.0,547.1994100000001,106667.097003,276834397.0,194144902.0,120343002.0,995536.247198,166367.92781999003,Public Sector Banks,STATE BANK OF INDIA
2020-02-01,SYNDICATE BANK,4174.0,401.0,12630.0,0.0,46613.0,2345.0,183775.0,10.390772,404.063327,9785412.0,9313525.0,5666785.0,38289.786608,6550.063342,Public Sector Banks,SYNDICATE BANK
2020-02-01,UCO BANK,2014.0,179.0,7930.0,0.0,0.0,0.0,0.0,0.0,0.0,8370067.0,6458205.0,3960009.0,26042.24960139,4669.173117,Public Sector Banks,UCO BANK
2020-02-01,UNION BANK OF INDIA,3978.0,2894.0,55086.0,0.0,45542.0,3002.0,212140.0,15.52718736,521.68059906,20637015.0,28353800.0,10649265.0,91655.32748500002,11852.2172433,Public Sector Banks,UNION BANK OF INDIA
2020-02-01,UNITED BANK OF INDIA,1021.0,996.0,7442.0,0.0,7655.0,221.0,16091.0,0.8730000000000001,30.183909820000004,9256780.0,4949429.0,2480624.0,23110.259242,3114.064541,Public Sector Banks,UNITED BANK OF INDIA
2020-02-01,AU SMALL FINANCE BANK LTD,310.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1241502.0,656637.0,371068.0,3979.97640908,650.099088,Small Finance Banks,AU SMALL FINANCE BANK LIMITED
2020-02-01,CAPITAL SMALL FINANCE BANK LTD,150.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,124413.0,86863.0,62602.0,419.6735330000001,102.0182908,Small Finance Banks,CAPITAL SMALL FINANCE BANK LIMITED
2020-02-01,EQUITAS SMALL FINANCE BANK LTD,320.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,654677.0,908306.0,202089.0,1971.4999,372.0,Small Finance Banks,EQUITAS SMALL FINANCE BANK LIMITED
2020-02-01,ESAF SMALL FINANCE BANK LTD,214.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1531945.0,897021.0,165189.0,4983.440116000001,139.35371332,Small Finance Banks,ESAF SMALL FINANCE BANK LIMITED
2020-02-01,FINCARE SMALL FINANCE BANK LTD,102.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2032081.0,989663.0,56351.0,3864.797844,47.634063,Small Finance Banks,FINCARE SMALL FINANCE BANK LIMITED
2020-02-01,JANA SMALL FINANCE BANK LTD,128.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1278718.0,606880.0,93534.0,3270.30335,107.69978096,Small Finance Banks,JANA SMALL FINANCE BANK LIMITED
2020-02-01,NORTH EAST SMALL FINANCE BANK LTD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120349.0,20468.0,13030.0,75.86166200000001,11.16772112,Small Finance Banks,NORTH EAST SMALL FINANCE BANK LIMITED
2020-02-01,SURYODAY SMALL FINANCE BANK LTD,25.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38464.0,38453.0,29215.0,128.384013,34.653728,Small Finance Banks,SURYODAY SMALL FINANCE BANK LIMITED
2020-02-01,UJJIVAN SMALL FINANCE BANK LTD,472.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5276815.0,2619554.0,466569.0,11249.162095,475.40054,Small Finance Banks,UJJIVAN SMALL FINANCE BANK LIMITED
2020-02-01,UTKARSH SMALL FINANCE BANK LTD,139.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,383006.0,150114.0,48448.0,469.635744,51.08867000000001,Small Finance Banks,UTKARSH SMALL FINANCE BANK LIMITED
2020-03-01,AMERICAN EXPRESS BANKING CORPORATION,0.0,0.0,50636.0,0.0,1693175.0,2270.0,5644114.0,17.5317,24441.619696,0.0,0.0,0.0,0.0,0.0,Foreign Banks,AMERICAN EXPRESS
2020-03-01,BANK OF AMERICA,0.0,0.0,0.0,0.0,27795.0,3.0,41564.0,0.0245,233.11985697,0.0,0.0,0.0,0.0,0.0,Foreign Banks,BANK OF AMERICA
2020-03-01,BARCLAYS BANK PLC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2237.0,82.0,163.0,0.5351504699999999,0.42552082,Foreign Banks,BARCLAYS BANK PLC
2020-03-01,CITI BANK,47.0,478.0,0.0,0.0,2793766.0,22920.0,13852447.0,125.8292,31356.673826,1695554.0,1627146.0,3742499.0,7342.027739000001,4817.565317,Foreign Banks,CITI BANK
2020-03-01,DBS INDIA BANK LTD,20.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1471374.0,789811.0,1152419.0,2081.839918,924.775843,Foreign Banks,DBS BANK
2020-03-01,DEUTSCHE BANK LTD,13.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,125991.0,71506.0,144623.0,371.411462,212.171218,Foreign Banks,DEUTSCHE BANK LTD
2020-03-01,HSBC LTD,46.0,38.0,0.0,0.0,873411.0,3204.0,1832701.0,22.58896199000001,6025.27409422003,482630.0,254627.0,350791.0,5079.23675805,1112.3611374800005,Foreign Banks,HONGKONG AND SHANGHAI BKG CORPN
2020-03-01,STANDARD CHARTERED BANK LTD,99.0,109.0,0.0,0.0,1450691.0,4685.0,3587365.0,30.357738,8124.537795,981669.0,1327164.0,2289382.0,5080.30972546,2729.10115324,Foreign Banks,STANDARD CHARTERED BANK LTD
2020-03-01,AIRTEL PAYMENTS BANK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1193129.0,0.0,326361.0,0.0,170.97795900000003,Payment Banks,AIRTEL PAYMENTS BANK
2020-03-01,FINO PAYMENTS BANK,0.0,0.0,338.0,0.0,0.0,0.0,0.0,0.0,0.0,1118167.0,396842.0,169934.0,1177.100355,140.94494690000002,Payment Banks,FINO PAYMENTS BANK
2020-03-01,INDIA POST PAYMENTS BANK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,Payment Banks,INDIA POST PAYMENTS BANK
2020-03-01,JIO PAYMENTS BANK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Payment Banks,JIO PAYMENTS BANK
2020-03-01,NSDL PAYMENTS BANK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2733.0,4.0,4837.0,0.0215,2.40259573,Payment Banks,NSDL PAYMENTS BANK
2020-03-01,PAYTM PAYMENTS BANK,2.0,14.0,156178.0,0.0,0.0,0.0,0.0,0.0,0.0,57530813.0,2010131.0,2622723.0,5776.928031,1868.527781,Payment Banks,PAYTM PAYMENTS BANK
2020-03-01,AXIS BANK LTD,5447.0,12030.0,522523.0,0.0,6985774.0,50464.0,14160907.0,249.69840600000003,49649.743559,24487900.0,23644098.0,22566009.0,124880.49652274,33433.99447739001,Private Sector Banks,AXIS BANK LTD
2020-03-01,BANDHAN BANK LTD,485.0,0.0,31629.0,0.0,0.0,0.0,0.0,0.0,0.0,3634522.0,1762792.0,1013374.0,8283.218195,1515.3915606100002,Private Sector Banks,BANDHAN BANK LTD
2020-03-01,CITY UNION BANK LTD,1110.0,683.0,9600.0,0.0,6715.0,185.0,14445.0,0.551923,38.866602830000005,2027703.0,2330169.0,1471460.0,10692.2494899,1766.11195118,Private Sector Banks,CITY UNION BANK
2020-03-01,CSB BANK LTD,248.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,694837.0,428620.0,236354.0,1743.7562880000005,289.99588600000004,Private Sector Banks,CATHOLIC SYRIAN BANK LTD
2020-03-01,DCB BANK LTD,299.0,205.0,8334.0,0.0,26463.0,760.0,53047.0,4.924571,61.26996400000001,735901.0,414987.0,485965.0,2521.911289,932.724354,Private Sector Banks,DCB BANK LTD
2020-03-01,DHANALAXMI BANK LTD,201.0,53.0,1363.0,0.0,6140.0,428.0,19831.0,0.6220720000000001,35.17039058,475756.0,474639.0,254626.0,1610.08824649,322.49787889000004,Private Sector Banks,DHANALAKSHMI BANK LTD
2020-03-01,FEDERAL BANK LTD,1480.0,457.0,14308.0,0.0,0.0,0.0,0.0,0.0,0.0,7658347.0,7211826.0,5071130.0,32682.553411,6436.375522660001,Private Sector Banks,FEDERAL BANK LTD
2020-03-01,HDFC BANK LTD,6268.0,7793.0,872912.0,0.0,14499647.0,181611.0,48248308.0,1086.4652109300002,150663.91989225,32113096.0,35310508.0,42026422.0,189324.85254241,60980.07931243999,Private Sector Banks,HDFC BANK LTD
2020-03-01,ICICI BANK LTD,7258.0,10172.0,483538.0,0.0,9110690.0,44389.0,24735885.0,222.34855,66923.519979,46088262.0,27769999.0,31898511.0,150518.48186200002,46628.676329,Private Sector Banks,ICICI BANK LTD
2020-03-01,IDBI BANK LTD,2207.0,1476.0,34775.0,0.0,36372.0,612.0,111312.0,3.5342,258.30572980000005,12640911.0,7663416.0,5083174.0,35893.39725296,6707.11766864,Private Sector Banks,IDBI LTD
2020-03-01,IDFC FIRST BANK LTD,336.0,21.0,4746.0,0.0,0.0,0.0,0.0,0.0,0.0,2043451.0,2183807.0,1543528.0,7481.728498,1465.89816997,Private Sector Banks,IDFC Bank Limited
2020-03-01,INDUSIND BANK LTD,1255.0,1505.0,115793.0,0.0,1354206.0,16004.0,3197635.0,88.05790300000001,21163.598504,5553541.0,3696700.0,2637477.0,17057.06112589,4187.832348,Private Sector Banks,INDUSIND BANK LTD
2020-03-01,JAMMU AND KASHMIR BANK LTD,590.0,764.0,15198.0,0.0,138619.0,7752.0,241911.0,30.2195,816.7795311200001,4222607.0,5439769.0,1900536.0,28044.816188000004,2043.84720189,Private Sector Banks,JAMMU AND KASHMIR BANK
2020-03-01,KARNATAKA BANK LTD,348.0,675.0,13112.0,0.0,0.0,0.0,0.0,0.0,0.0,4688947.0,4331125.0,3005699.0,17273.065008,3363.344245,Private Sector Banks,KARNATAKA BANK LTD
2020-03-01,KARUR VYSYA BANK LTD,744.0,915.0,15534.0,0.0,2861.0,259.0,9701.0,1.025902,69.912479,3952670.0,4988655.0,1631617.0,22389.577527,2436.736529,Private Sector Banks,KARUR VYSYA BANK LTD
2020-03-01,KOTAK MAHINDRA BANK LTD,1269.0,1250.0,34046.0,0.0,2324280.0,34428.0,4912214.0,163.07190000000003,14385.97,14948333.0,7992352.0,9462210.0,33236.0,12284.1,Private Sector Banks,KOTAK MAHINDRA BANK LTD
2020-03-01,LAKSHMI VILAS BANK LTD,445.0,528.0,3634.0,0.0,0.0,0.0,0.0,0.0,0.0,1396924.0,825228.0,340035.0,3859.64930385,471.5823861200001,Private Sector Banks,THE LAXMI VILAS BANK LTD
2020-03-01,RBL BANK LTD,289.0,100.0,604109.0,0.0,2681336.0,145811.0,7762581.0,499.83294,25660.4003507,960827.0,660654.0,552804.0,2671.5831602,714.9740188000001,Private Sector Banks,RATNAKAR BANK LIMITED
2020-03-01,SOUTH INDIAN BANK,817.0,607.0,12622.0,0.0,0.0,0.0,0.0,0.0,0.0,3198476.0,2706959.0,1962283.0,11199.32001557,2534.8826740000004,Private Sector Banks,SOUTH INDIAN BANK
2020-03-01,TAMILNAD MERCANTILE BANK LTD,592.0,729.0,4524.0,0.0,28454.0,2399.0,53142.0,10.5068,198.661666,1774186.0,4842698.0,729290.0,19920.114291,974.00335524,Private Sector Banks,TAMILNAD MERCANTILE BANK LTD
2020-03-01,YES BANK LTD,1002.0,348.0,89148.0,0.0,873454.0,7952.0,930257.0,35.75278634000001,2924.79286051,2909012.0,2616698.0,1033187.0,16092.691537029998,1707.757831,Private Sector Banks,YES BANK LTD
2020-03-01,ALLAHABAD BANK,869.0,94.0,3286.0,0.0,0.0,0.0,0.0,0.0,0.0,6873972.0,5120231.0,3495728.0,21130.6,3262.6000000000004,Public Sector Banks,ALLAHABAD BANK
2020-03-01,ANDHRA BANK,3027.0,766.0,13782.0,0.0,303962.0,8361.0,535293.0,40.79494437,1261.59329234,13153572.0,10293297.0,6430611.0,43443.66757415,8420.428615570001,Public Sector Banks,ANDHRA BANK
2020-03-01,BANK OF BARODA,9354.0,3839.0,59959.0,0.0,467879.0,12997.0,979604.0,56.0307,2108.645916,54044749.0,25998678.0,15701935.0,112078.115476,19424.665176,Public Sector Banks,BANK OF BARODA
2020-03-01,BANK OF INDIA,2413.0,3337.0,48361.0,0.0,164223.0,14079.0,387725.0,83.12494207,812.9661636300001,40062795.0,17711223.0,10077058.0,64522.90511053,10543.87760591,Public Sector Banks,BANK OF INDIA
2020-03-01,BANK OF MAHARASHTRA,1381.0,545.0,2512.0,0.0,0.0,0.0,0.0,0.0,0.0,7643666.0,6693313.0,4547972.0,25567.00099174,4683.057468,Public Sector Banks,BANK OF MAHARASHTRA
2020-03-01,CANARA BANK,4734.0,4038.0,24881.0,0.0,537292.0,51698.0,741506.0,251.59610158,1616.64895826,24369941.0,22983072.0,12444476.0,104351.59317012,15333.69003757,Public Sector Banks,CANARA BANK
2020-03-01,CENTRAL BANK OF INDIA,2752.0,890.0,3635.0,0.0,87470.0,1183.0,117246.0,5.54092993,229.11010451000004,24099971.0,10728352.0,5873986.0,44449.06501200001,7415.47163973,Public Sector Banks,CENTRAL BANK OF INDIA
2020-03-01,CORPORATION BANK,2267.0,356.0,301195.0,0.0,114497.0,1414.0,132851.0,7.238075480000001,302.09308065,8143209.0,6212862.0,3864931.0,25828.502146550003,4498.94131671,Public Sector Banks,CORPORATION BANK
2020-03-01,INDIAN BANK,3359.0,700.0,10566.0,0.0,103284.0,3763.0,155636.0,23.785796,346.51738760000006,14727798.0,22292568.0,7093535.0,83498.416874,8335.4942932,Public Sector Banks,INDIAN BANK
2020-03-01,INDIAN OVERSEAS BANK,2678.0,354.0,19750.0,0.0,60116.0,827.0,82296.0,3.752696,142.18188700000002,17924815.0,11958822.0,4878567.0,47159.5327,5938.6800140000005,Public Sector Banks,INDIAN OVERSEAS BANK
2020-03-01,ORIENTAL BANK OF COMMERCE,2340.0,272.0,10142.0,0.0,0.0,0.0,0.0,0.0,0.0,8172952.0,4858451.0,3537318.0,21359.26942646,4028.77363128,Public Sector Banks,ORIENTAL BANK OF COMMERCE
2020-03-01,PUNJAB AND SIND BANK,1024.0,30.0,894.0,0.0,0.0,0.0,0.0,0.0,0.0,2755251.0,1433112.0,916743.0,6042.6477,1184.53987372,Public Sector Banks,PUNJAB AND SIND BANK
2020-03-01,PUNJAB NATIONAL BANK,5430.0,3738.0,80318.0,0.0,346663.0,3546.0,539446.0,9.436953620000002,1116.95529304,24403555.0,21774219.0,12501815.0,99497.54934860002,17572.904902770002,Public Sector Banks,PUNJAB NATIONAL BANK
2020-03-01,STATE BANK OF INDIA,25634.0,32921.0,672862.0,0.0,10547502.0,125814.0,31230912.0,503.643913,95330.173268,278133593.0,170888905.0,104990278.0,885019.322022,139053.27072200002,Public Sector Banks,STATE BANK OF INDIA
2020-03-01,SYNDICATE BANK,4172.0,401.0,12497.0,0.0,46511.0,2125.0,158950.0,9.728935,217.52334500000003,9871132.0,8002269.0,4964775.0,33178.571327000005,5520.473989,Public Sector Banks,SYNDICATE BANK
2020-03-01,UCO BANK,2050.0,186.0,8260.0,0.0,0.0,0.0,0.0,0.0,0.0,8422524.0,5737998.0,3505914.0,23219.127176,3969.589989,Public Sector Banks,UCO BANK
2020-03-01,UNION BANK OF INDIA,3979.0,2916.0,55245.0,0.0,44214.0,2881.0,185217.0,15.22915708,423.5486990500001,20378661.0,24470877.0,8973398.0,28672.435301000005,9721.8001691,Public Sector Banks,UNION BANK OF INDIA
2020-03-01,UNITED BANK OF INDIA,1021.0,996.0,7596.0,0.0,7643.0,215.0,13864.0,0.926,24.882473160000004,9311730.0,4526005.0,2363495.0,21384.34179409,2707.307335,Public Sector Banks,UNITED BANK OF INDIA
2020-03-01,AU SMALL FINANCE BANK LTD,311.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1264358.0,568885.0,324293.0,3470.5089207500005,562.597856,Small Finance Banks,AU SMALL FINANCE BANK LIMITED
2020-03-01,CAPITAL SMALL FINANCE BANK LTD,150.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,126171.0,74532.0,57735.0,361.806204,83.82784058,Small Finance Banks,CAPITAL SMALL FINANCE BANK LIMITED
2020-03-01,EQUITAS SMALL FINANCE BANK LTD,320.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,670439.0,785967.0,134384.0,1750.2527,231.8,Small Finance Banks,EQUITAS SMALL FINANCE BANK LIMITED
2020-03-01,ESAF SMALL FINANCE BANK LTD,220.0,2.0,173.0,0.0,0.0,0.0,0.0,0.0,0.0,3110365.0,791002.0,158166.0,4390.841154000001,125.06869504000002,Small Finance Banks,ESAF SMALL FINANCE BANK LIMITED
2020-03-01,FINCARE SMALL FINANCE BANK LTD,103.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2769442.0,973033.0,56061.0,3730.434589,48.29492566,Small Finance Banks,FINCARE SMALL FINANCE BANK LIMITED
2020-03-01,JANA SMALL FINANCE BANK LTD,128.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1378310.0,505053.0,84693.0,2574.5372,90.54412957,Small Finance Banks,JANA SMALL FINANCE BANK LIMITED
2020-03-01,NORTH EAST SMALL FINANCE BANK LTD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,155314.0,19621.0,14428.0,77.570831,11.17054636,Small Finance Banks,NORTH EAST SMALL FINANCE BANK LIMITED
2020-03-01,SURYODAY SMALL FINANCE BANK LTD,25.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54092.0,37347.0,27973.0,123.960486,34.991796,Small Finance Banks,SURYODAY SMALL FINANCE BANK LIMITED
2020-03-01,UJJIVAN SMALL FINANCE BANK LTD,472.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5321014.0,2277637.0,429302.0,9358.889771,436.263041,Small Finance Banks,UJJIVAN SMALL FINANCE BANK LIMITED
2020-03-01,UTKARSH SMALL FINANCE BANK LTD,141.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,407712.0,134264.0,44530.0,438.551719,44.241656000000006,Small Finance Banks,UTKARSH SMALL FINANCE BANK LIMITED
2020-04-01,AMERICAN EXPRESS BANKING CORPORATION,0.0,0.0,47747.0,0.0,1670934.0,747.0,2830834.0,5.9694,9450.805835,0.0,0.0,0.0,0.0,0.0,Foreign Banks,AMERICAN EXPRESS
2020-04-01,BANK OF AMERICA,0.0,0.0,0.0,0.0,27627.0,0.0,3991.0,0.0,29.79738607,0.0,0.0,0.0,0.0,0.0,Foreign Banks,BANK OF AMERICA
2020-04-01,BARCLAYS BANK PLC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2228.0,44.0,44.0,0.2295,0.16990295,Foreign Banks,BARCLAYS BANK PLC
2020-04-01,CITI BANK,47.0,478.0,0.0,0.0,2773588.0,7458.0,6270025.0,41.8466,14330.492804150002,1693191.0,578702.0,1602954.0,2565.9877845,2382.56141794,Foreign Banks,CITI BANK
2020-04-01,DBS INDIA BANK LTD,20.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1461229.0,360623.0,478395.0,946.7663383500002,368.70070628,Foreign Banks,DBS BANK
2020-04-01,DEUTSCHE BANK LTD,13.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,126393.0,26229.0,65685.0,142.732197,97.874958,Foreign Banks,DEUTSCHE BANK LTD
2020-04-01,HSBC LTD,46.0,38.0,0.0,0.0,871492.0,874.0,867945.0,7.2418589,2669.3351748600003,481417.0,199409.0,198322.0,1595.9303557800006,734.7608948000002,Foreign Banks,HONGKONG AND SHANGHAI BKG CORPN
2020-04-01,STANDARD CHARTERED BANK LTD,99.0,109.0,0.0,0.0,1441904.0,1722.0,1729152.0,11.93098,4012.606611,982994.0,543497.0,948506.0,2186.78607693,1291.82003979,Foreign Banks,STANDARD CHARTERED BANK LTD
2020-04-01,AIRTEL PAYMENTS BANK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1210146.0,0.0,238391.0,0.0,113.71556527,Payment Banks,AIRTEL PAYMENTS BANK
2020-04-01,FINO PAYMENTS BANK,0.0,0.0,338.0,0.0,0.0,0.0,0.0,0.0,0.0,1178472.0,211382.0,115965.0,643.7632100000001,85.17965035,Payment Banks,FINO PAYMENTS BANK
2020-04-01,INDIA POST PAYMENTS BANK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,Payment Banks,INDIA POST PAYMENTS BANK
2020-04-01,JIO PAYMENTS BANK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Payment Banks,JIO PAYMENTS BANK
2020-04-01,NSDL PAYMENTS BANK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19920.0,6.0,15261.0,0.0072,5.862072980000001,Payment Banks,NSDL PAYMENTS BANK
2020-04-01,PAYTM PAYMENTS BANK,2.0,18.0,163592.0,0.0,0.0,0.0,0.0,0.0,0.0,57761895.0,1154348.0,1460746.0,3768.626852,929.188576,Payment Banks,PAYTM PAYMENTS BANK
2020-04-01,AXIS BANK LTD,5441.0,12032.0,521438.0,0.0,6903188.0,17446.0,6666730.0,84.93188703,18672.230628,24755962.0,11061507.0,11194774.0,53550.47327926001,16032.096094420003,Private Sector Banks,AXIS BANK LTD
2020-04-01,BANDHAN BANK LTD,485.0,0.0,31632.0,0.0,0.0,0.0,0.0,0.0,0.0,3645921.0,975399.0,659080.0,4342.2006280000005,749.7900600300002,Private Sector Banks,BANDHAN BANK LTD
2020-04-01,CITY UNION BANK LTD,1110.0,682.0,9542.0,0.0,6677.0,71.0,6483.0,0.2439,18.237072120000004,2029930.0,1093026.0,759844.0,4317.58829253,731.91352095,Private Sector Banks,CITY UNION BANK
2020-04-01,CSB BANK LTD,248.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,696130.0,229515.0,128694.0,828.680129,134.533535,Private Sector Banks,CATHOLIC SYRIAN BANK LTD
2020-04-01,DCB BANK LTD,299.0,205.0,8325.0,0.0,7780.0,358.0,9427.0,2.280521,19.800249,754759.0,213089.0,234273.0,1081.767963,474.69526500000006,Private Sector Banks,DCB BANK LTD
2020-04-01,DHANALAXMI BANK LTD,201.0,53.0,1355.0,0.0,6102.0,426.0,10704.0,0.6105100000000001,16.0020892,479950.0,293161.0,156870.0,845.0439966,161.63611887000002,Private Sector Banks,DHANALAKSHMI BANK LTD
2020-04-01,FEDERAL BANK LTD,1480.0,463.0,14305.0,0.0,0.0,0.0,0.0,0.0,0.0,7666398.0,3633770.0,2514250.0,14920.810702,2699.137345,Private Sector Banks,FEDERAL BANK LTD
2020-04-01,HDFC BANK LTD,6264.0,7805.0,873135.0,0.0,14487555.0,69178.0,22164843.0,413.798209,62256.814417,32142736.0,16464501.0,18844650.0,82036.944071,26304.704766,Private Sector Banks,HDFC BANK LTD
2020-04-01,ICICI BANK LTD,7260.0,10172.0,484245.0,0.0,9090119.0,9082.0,11507398.0,42.002454,23178.26608,46046701.0,12249919.0,14415468.0,60112.638150000006,19849.34281,Private Sector Banks,ICICI BANK LTD
2020-04-01,IDBI BANK LTD,2207.0,1476.0,34366.0,0.0,36220.0,298.0,54738.0,1.8147,109.56848982,12627664.0,3851572.0,2585962.0,16336.67336666,3101.90229784,Private Sector Banks,IDBI LTD
2020-04-01,IDFC FIRST BANK LTD,341.0,27.0,4751.0,0.0,0.0,0.0,0.0,0.0,0.0,2080118.0,1404010.0,753747.0,4914.518484,601.80033066,Private Sector Banks,IDFC Bank Limited
2020-04-01,INDUSIND BANK LTD,1257.0,1512.0,95820.0,0.0,1342871.0,6159.0,1507411.0,33.276464,8854.744738,5551717.0,2006605.0,1327636.0,7636.98680707,1962.4080730000005,Private Sector Banks,INDUSIND BANK LTD
2020-04-01,JAMMU AND KASHMIR BANK LTD,590.0,764.0,15116.0,0.0,70503.0,2544.0,151672.0,10.0945,347.61573020000003,4224788.0,3116730.0,1866863.0,16596.408977,1063.14250985,Private Sector Banks,JAMMU AND KASHMIR BANK
2020-04-01,KARNATAKA BANK LTD,348.0,674.0,13112.0,0.0,0.0,0.0,0.0,0.0,0.0,4694433.0,2210356.0,1507978.0,8299.834467,1427.517463,Private Sector Banks,KARNATAKA BANK LTD
